Year,State,Number of People by Medicare-Medicaid Enrollment Type,Number of People,Number of People with FFS,Number of Females with FFS,Number of Males with FFS,Percent with all 12 months in FFS Medicaid,Percent with all 12 months in FFS Medicare,Percent with all 12 months with Medicare Part D coverage,Percent under 40 Years,Percent between 40-64 Years,Percent between 65-84 Years,Percent 85+ Years,Percent under 65 Years,Percent 65+ Years,Percent Female,Percent Male,Percent Non-Hispanic White,Percent African American,Percent Hispanic,Percent Asian or Pacific Islander,Percent American Indian or Alaska Native,Percent Other or Unknown Race,Percent of Medicare beneficiaries with benefits due to Old Age or Survivor's Insurance,Percent of Medicare beneficiaries with benefits due to Disability Insurance,Percent of Medicare beneficiaries with benefits due to ESRD with or without Disability Insurance,Percent of Medicaid enrollees with MAS - Receiving Cash or Section 1931,Percent of Medicaid enrollees with MAS - Medically Needy,Percent of Medicaid enrollees with MAS - Poverty Related,Percent of Medicaid enrollees with MAS - 1115 Demonstration Expansion,Percent of Medicaid enrollees with MAS - unclassified or unknown,Percent of Medicaid enrollees with BOE - Aged,Percent of Medicaid enrollees with BOE - Blind/Disabled,Percent of Medicaid enrollees with BOE - Child,Percent of Medicaid enrollees with BOE - Adult,Percent of Medicaid enrollees with BOE - Breast and Cervical Cancer Prevention Act,Percent of Medicaid enrollees with BOE - Other/Unknown,Percent of people with acquired hypothyroidism,Percent of people who have had a heart attack,Percent of people with Alzheimer's disease,Percent of people with Alzheimer's and related disorders,Percent of people with anemia,Percent of people with asthma,Percent of people with atrial fibrillation,Percent of people with cataracts,Percent of people with chronic kidney disease,Percent of people with chronic obstructive pulmonary disease,Percent of people with heart failure,Percent of people with diabetes,Percent of people with glaucoma,Percent of people with a hip fracture,Percent of people with high cholesterol,Percent of people with hypertension,Percent of people with ischemic heart disease,Percent of people with osteoporosis,Percent of people with arthritis,Percent of people with stroke or TIA,Percent of females with breast cancer,Percent of people with colorectal cancer,Percent of females with endometrial cancer,Percent of people with lung cancer,Percent of males with prostate cancer,Percent of males with benign prostatic hyperplasia,Percent of people with depression (any instance including bipolar episodes),Percent of people with Major Depressive Disorders,Percent of people with ADHD or other conduct disorders,Percent of people with anxiety,Percent of people with bipolar disorder,Percent of people with personality disorders,Percent of people with post-traumatic stress disorder,Percent of people with schizophrenia,Percent of people with schizophrenia or other psychotic disorders,Percent of people with tobacco use disorder,Percent of people with autism,Percent of people with cerebral palsy,Percent of people with cystic fibrosis or other metabolic developmental disorders,Percent of people with epilepsy,Percent of people with intellectual disabilities,Percent of people with learning disabilities,Percent of people with mobility impairments,Percent of people with multiple sclerosis and transverse myelitis,Percent of people with muscular dystrophy,Percent of people with deafness or other hearing impairment,Percent of people with blindness or other visual impairment,Percent of people with spina bifida or other congenital anomalies,Percent of people with a history of spinal cord injury,Percent of people with a history of traumatic brain injury,Percent of people with alcohol use disorder,Percent of people with drug use disorder,Percent of people with fibromyalgia or chronic pain,Percent of people with hepatitis a,Percent of people with hepatitis b (acute or unspecified),Percent of people with hepatitis b (chronic),Percent of people with hepatitis c (acute),Percent of people with hepatitis c (chronic),Percent of people with hepatitis c (unspecified),Percent of people with hepatitis d,Percent of people with hepatitis e,Percent of people with viral hepatitis (general),Percent of people with HIV/AIDS,Percent of people with leukemia or lymphoma,"Percent of people with liver disease, cirrhosis, or other liver condition",Percent of people with migraines or other chronic headaches,Percent of people with obesity,Percent of people with pressure ulcers or chronic ulcers,Percent of people with peripheral vascular disease,Percent of people with overarching opioid use disorder,Percent of people with opioid use disorder through diagnosis or procedure code,Percent of people with opioid use related hospitalization or ED visit,Percent of people with Medication Assistance Therapy,Percent of people with Sickle Cell Disease,Count of Acute IP Hospital Days - Medicare and Medicaid combined,Count of Acute IP Hospital Admissions - Medicare and Medicaid combined,Total dollars (Medicare and Medicaid) associated with IP hospital admissions,Count of Acute IP Hospital 30-day Readmissions - Medicare and Medicaid combined,Readmission Rate (% of admissions that are readmissions),Count of ED Visits - Medicare and Medicaid combined,"ED Visits per 1,000 enrollees",Percent with at least one Medicare or Medicaid Nursing Facility or non Facility-based Long-term Care Service (claim or assessment),Percent with at least one Medicare or Medicaid Residential Mental Health service,Percent with at least one Medicare or Medicaid Community Mental Health service,Number of FFS people who used Medicare IP Hospital services,Number of FFS people who used Medicare Other IP Hospital services,Number of FFS people who used Medicare Other facility-based post-acute care services,Number of FFS people who used Medicare SNF services,Number of FFS people who used Medicare home health services,Number of FFS people who used Medicare hospice services,Number of FFS people who used Medicare hospital outpatient services,Number of FFS people who used Medicare ESRD facility services,Number of FFS people who used Medicare RHC/FQHC clinic services,Number of FFS people who used Medicare outpatient therapy services,Number of FFS people who used Medicare Community Mental Health Clinic services,Number of FFS people who used Medicare ambulatory surgical center services,Number of FFS people who used Medicare Part B drugs,Number of FFS people who used Medicare physician evaluation & management services,Number of FFS people who used Medicare procedures,Number of FFS people who used Medicare imaging services,Number of FFS people who used Medicare laboratory/testing services,Number of FFS people who used Medicare durable medical equipment,Number of FFS people who used Medicare Other Part B services,Number of people who used Medicare Part D prescription drugs,Number of people who were enrolled in Medicare managed care Part A or Part B,Total Medicare payments,Total Medicare IP Hospital FFS payments,Total Medicare Other IP Hospital FFS payments,Total Medicare Other facility-based post-acute care FFS payments,Total Medicare SNF FFS payments,Total Medicare home health FFS payments,Total Medicare hospice FFS payments,Total Medicare hospital outpatient FFS payments,Total Medicare ESRD facility FFS payments,Total Medicare RHC/FQHC clinic FFS payments,Total Medicare Outpatient Therapy FFS Payments,Total Medicare Community Mental Health Clinic FFS Payments,Total Medicare ambulatory surgical center FFS payments,Total Medicare Part B drug FFS payments,Total Medicare physician evaluation & management FFS payments,Total Medicare procedure FFS payments,Total Medicare imaging FFS payments,Total Medicare laboratory/testing FFS payments,Total Medicare durable medical equipment FFS payments,Total Medicare Other Part B FFS payments,Total Medicare Part D prescription drug FFS costs (total RX cost),Total Medicare managed care Part A premium payments,Total Medicare managed care Part B premium payments,Number of FFS people who used Medicaid waiver services (across all types of service),Number of FFS people who used Medicaid non-waiver services (across all types of service),Number of FFS people who used Medicaid IP Hospital services,Number of FFS people who used Medicaid mental health services,Number of FFS people who used Medicaid intermediate care facility services,Number of FFS people who used Medicaid nursing facility services,Number of FFS people who used Medicaid home health services,Number of FFS people who used Medicaid hospice services,Number of FFS people who used Medicaid hospital outpatient services,Number of FFS people who used Medicaid physician services,Number of FFS people who used Medicaid lab/xray services,Number of FFS people who used Medicaid durable medical equipment services,Number of FFS people who used Medicaid drugs,Number of FFS people who used Medicaid personal care services,Number of FFS people who used Medicaid targeted case management services,Number of FFS people who used Medicaid clinic services,Number of FFS people who used Medicaid dental services,Number of FFS people who used Medicaid transportation services,Number of FFS people who used Medicaid other services,Number of people who used Medicaid managed care services,Total Medicaid FFS payments,Total waiver FFS payments (across all types of service),Total Medicaid non-waiver FFS payments (across all types of service),Total Medicaid IP Hospital FFS payments,Total Medicaid mental health FFS payments,Total Medicaid intermediate care facility FFS payments,Total Medicaid nursing facility FFS payments,Total Medicaid home health FFS payments,Total Medicaid hospice FFS payments,Total Medicaid hospital outpatient FFS payments,Total Medicaid physician FFS payments,Total Medicaid lab/xray FFS payments,Total Medicaid durable medical equipment FFS payments,Total Medicaid drug FFS payments,Total Medicaid personal care payments,Total Medicaid targeted case management payments,Total Medicaid clinic payments,Total Medicaid dental payments,Total Medicaid transportation service payments,Total Medicaid other service payments,Total Medicaid managed care payments,Percent of Medicaid enrollees with Home and Community Based Services waiver payments,Percent of Medicaid enrollees without Home and Community Based Services waiver payments,Percent with Medicaid non facility-based long term care services (home health or Personal Care Services)
2006,SC,Medicare Only,"559,761","516,551","279,990","236,561",.,92.20%,37.90%,1.04%,13.80%,75.80%,9.39%,14.80%,85.20%,53.60%,46.40%,81.20%,17.40%,0.34%,0.57%,0.05%,0.44%,85.00%,14.50%,0.55%,.,.,.,.,.,.,.,.,.,.,.,6.24%,0.81%,3.42%,7.18%,16.60%,3.45%,6.79%,23.70%,9.04%,9.61%,12.80%,24.40%,9.90%,0.69%,41.40%,54.70%,26.70%,5.16%,24.10%,3.75%,4.64%,1.21%,0.34%,0.98%,7.35%,9.76%,8.42%,7.82%,0.16%,5.22%,1.16%,0.20%,0.21%,0.50%,1.46%,3.74%,0.01%,0.04%,0.20%,0.59%,0.08%,0.01%,1.60%,0.29%,0.03%,2.25%,0.24%,0.07%,0.16%,0.19%,1.03%,0.70%,4.81%,0.02%,0.05%,0.03%,0.13%,0.18%,0.16%,*,*,0.52%,0.11%,1.00%,1.82%,0.90%,2.96%,2.85%,7.34%,0.21%,0.16%,0.19%,0.01%,0.04%,"778,322","137,329","1,223,082,884","21,884",15.90%,"225,345",436.20,0.16%,0.45%,0.02%,"96,221","2,560","6,912","17,711","31,241","10,091","318,265","3,556","47,535","14,696",29,"55,960","278,263","462,397","317,578","358,175","414,683","146,178","169,070","194,544","40,955","$3,690,844,723","$1,223,082,884","$21,202,743","$124,086,163","$143,727,424","$122,093,260","$107,507,325","$293,115,824","$73,354,933","$12,736,709","$14,069,382","$439,612","$36,730,986","$133,654,116","$275,957,319","$256,226,507","$138,188,212.00 ","$102,228,474","$110,321,736","$59,482,393","$227,135,021","$111,116,307","$104,387,420",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2006,SC,Medicaid Only (Disability),"82,849","74,338","36,489","37,848",89.70%,.,.,57.90%,41.70%,.,.,99.60%,.,49.30%,50.70%,32.10%,43.10%,0.37%,0.59%,0.19%,0.02%,.,.,.,80.40%,*,6.65%,*,12.90%,*,90.10%,0.65%,*,0.77%,8.21%,2.02%,0.40%,0.18%,1.24%,9.39%,5.80%,0.76%,2.17%,5.22%,5.81%,5.76%,13.30%,2.13%,0.16%,8.24%,21.20%,7.11%,0.45%,5.81%,1.84%,2.45%,0.40%,0.17%,0.75%,0.41%,0.61%,7.35%,9.60%,9.00%,7.89%,4.46%,1.13%,1.07%,6.19%,7.75%,7.52%,2.91%,3.36%,0.40%,4.28%,17.00%,10.40%,2.75%,0.34%,0.27%,1.56%,0.68%,1.37%,0.49%,0.26%,4.76%,4.12%,2.27%,0.03%,0.18%,0.11%,0.51%,0.82%,0.94%,*,*,1.76%,1.78%,0.62%,2.33%,1.53%,4.04%,2.30%,1.88%,0.73%,0.69%,0.58%,0.08%,1.17%,"169,768","24,003","224,872,332","11,153",46.50%,"64,295",864.90,1.83%,0.70%,14.20%,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,$0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,418","72,392","13,428","22,920",579,623,"2,050",703,"38,390","56,682","49,592","24,531","59,524","3,331","13,796","36,984","20,453","16,204","27,745","18,883","$669,371,592","$28,723,801","$828,103,230","$224,872,332","$58,364,903","$51,259,190","$21,246,818","$2,697,610","$7,362,215","$17,652,357","$70,137,777","$23,064,477","$36,440,733","$164,687,644","$25,728,000","$15,699,548","$44,220,081","$7,116,674","$9,633,189","$76,634,776","$32,938,375",4.94%,2.94%,7.57%
2006,SD,Full Benefit,"13,498","13,391","8,651","4,740",0.99%,99.20%,99.50%,11.90%,24.70%,37.00%,26.40%,36.50%,63.50%,64.50%,35.50%,82.60%,0.41%,0.51%,0.76%,15.10%,0.70%,63.00%,36.00%,1.01%,47.00%,*,0.18%,*,52.80%,49.60%,47.00%,*,0.44%,*,2.92%,13.00%,0.99%,10.30%,27.20%,24.80%,4.49%,6.88%,14.80%,12.10%,14.20%,27.20%,27.10%,5.35%,2.13%,17.70%,42.80%,24.00%,6.01%,25.10%,4.65%,2.72%,1.16%,0.21%,0.58%,4.73%,5.21%,24.10%,24.30%,2.89%,11.60%,4.35%,2.05%,1.22%,6.38%,12.70%,6.50%,0.77%,2.17%,0.43%,4.01%,7.97%,0.13%,5.77%,1.19%,0.21%,4.67%,0.78%,0.43%,0.43%,0.94%,3.54%,1.49%,6.08%,*,0.34%,0.08%,0.25%,0.36%,0.31%,*,*,0.95%,0.25%,0.81%,2.15%,1.33%,6.14%,8.59%,9.62%,0.51%,0.37%,0.22%,0.12%,*,"47,348","8,254","43,941,902","1,585",19.20%,"10,789",805.70,39.60%,2.87%,2.59%,"3,551",383,120,"3,988",528,433,"8,639",198,"3,087",70,*,343,"4,285","12,043","6,687","8,399","9,368","3,830","7,282","12,389",182,"$158,979,742","$40,246,552","$2,628,774","$2,534,316","$19,610,322","$1,655,504","$3,518,724","$11,510,537","$3,878,992","$1,506,331",*,*,"$239,217","$2,029,005","$7,408,733","$4,319,413","$1,554,270.00 ","$1,723,014","$2,984,611","$2,504,754","$47,948,018","$586,200","$563,630",*,"12,970","2,191","1,496",106,"5,206",29,257,"6,289","9,517","5,975","3,305","5,355","1,664",22,"4,180","2,077","3,209","8,022","13,431","$220,764,202",*,*,"$3,695,350","$6,960,668","$10,901,587","$122,432,840","$41,689","$1,886,611","$4,011,681","$3,116,550","$504,206","$1,029,631","$1,440,640","$8,417,802","$14,691","$2,102,765","$14,488","$986,387","$53,206,616","$903,959",11.80%,9.06%,24.10%
2006,SD,Partial Benefit,"6,128","6,045","3,649","2,396",1.48%,98.60%,97.60%,6.32%,33.60%,49.70%,10.30%,39.90%,60.10%,60.40%,39.60%,86.40%,0.67%,0.28%,1.08%,11.30%,0.33%,59.80%,38.90%,1.32%,*,*,94.50%,*,5.45%,49.70%,45.10%,*,*,*,5.22%,9.07%,1.19%,0.89%,3.47%,16.30%,4.93%,5.29%,16.00%,9.38%,14.40%,17.70%,26.80%,6.15%,0.81%,24.60%,41.90%,24.00%,4.04%,23.00%,2.76%,3.12%,1.21%,0.63%,0.93%,2.63%,3.26%,18.20%,16.70%,0.88%,9.96%,5.11%,2.03%,1.36%,4.90%,6.91%,10.40%,*,0.18%,0.26%,1.36%,0.56%,*,2.20%,0.91%,*,1.60%,0.50%,*,*,0.30%,3.26%,1.92%,9.61%,*,*,*,0.28%,0.46%,0.51%,*,*,0.86%,0.38%,0.93%,1.89%,1.80%,7.68%,3.79%,6.82%,0.68%,0.56%,0.38%,*,*,"13,863","2,931","16,610,570",515,17.60%,"4,524",748.40,1.99%,2.79%,0.24%,"1,390",172,61,382,276,47,"3,969",99,"1,385",50,*,239,"2,462","5,174","3,145","4,012","4,387","2,204","2,545","4,988",294,"$57,837,258","$15,876,495","$1,382,127","$1,071,684","$2,774,770","$754,145","$335,758","$7,614,974","$2,021,459","$525,887",*,*,"$167,236","$1,255,105","$3,163,662","$2,446,879","$985,124.00 ","$904,213","$2,137,090","$866,981","$11,971,112","$820,476","$738,746",*,"3,052",597,89,*,109,*,*,"1,899","2,562","1,701",136,221,20,*,"1,082",55,412,"2,046","6,096","$5,014,656",*,*,"$734,075","$94,723",*,"$497,725",*,*,"$1,396,352","$949,033","$108,007","$32,098","$131,808","$32,515",*,"$278,486","$6,451","$97,994","$517,819","$336,618",*,0.67%,0.44%
2006,SD,Medicare Only,"113,163","105,669","57,786","47,883",.,93.40%,58.20%,0.66%,7.24%,78.00%,14.10%,7.91%,92.10%,53.70%,46.30%,96.40%,0.21%,0.24%,0.34%,2.38%,0.45%,92.00%,7.71%,0.31%,.,.,.,.,.,.,.,.,.,.,.,7.85%,0.85%,2.54%,6.33%,13.70%,2.52%,6.46%,26.40%,6.99%,8.78%,13.30%,17.80%,9.14%,0.80%,29.10%,42.10%,23.70%,4.32%,23.00%,2.30%,4.54%,1.46%,0.48%,0.82%,8.03%,6.95%,7.75%,7.05%,0.12%,4.02%,0.56%,0.15%,0.13%,0.35%,1.80%,2.57%,*,0.04%,0.07%,0.42%,0.09%,0.01%,1.34%,0.40%,0.03%,1.68%,0.16%,0.06%,0.12%,0.21%,0.59%,0.39%,8.04%,0.01%,0.03%,0.01%,0.03%,0.07%,0.05%,*,*,0.15%,0.03%,1.27%,1.19%,0.55%,2.77%,2.29%,5.62%,0.17%,0.14%,0.08%,*,*,"127,572","28,274","214,838,273","4,192",14.80%,"40,214",380.60,0.10%,0.37%,*,"19,897",423,882,"7,298","3,889","1,362","65,082",425,"17,427","1,034",*,"5,948","52,618","92,552","60,961","71,140","80,003","28,332","44,312","58,049","3,639","$641,799,045","$214,838,273","$2,741,517","$14,990,005","$48,267,362","$11,687,578","$8,568,504","$90,021,054","$7,857,055","$5,798,482",*,*,"$3,977,940","$20,776,892","$42,085,971","$44,102,380","$18,361,094.00 ","$15,640,626","$18,808,677","$10,400,106","$47,264,670","$7,773,226","$7,360,309",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2006,SD,Medicaid Only (Disability),"8,643",171,76,95,1.98%,.,.,61.80%,37.90%,.,.,99.70%,.,48.30%,51.70%,57.10%,1.23%,*,*,22.20%,18.90%,.,.,.,82.90%,*,1.45%,*,15.60%,*,89.00%,0.83%,*,0.80%,9.09%,*,*,*,*,8.19%,7.02%,*,*,*,*,*,9.36%,*,*,*,14.60%,8.77%,*,*,*,*,*,*,*,*,*,20.50%,20.50%,*,13.50%,17.00%,*,*,9.36%,9.94%,12.30%,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14.60%,10.50%,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"18,402","2,746","34,190,434","1,193",43.40%,"3,061","17,900.60",5.37%,3.07%,4.15%,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,$0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,*,"7,776","1,613","2,499",81,261,197,33,"3,467","5,728","5,384","3,753","5,927",622,29,"3,251","1,368","1,707","4,650","8,590","$109,245,124",*,*,"$34,190,434","$10,589,515","$8,470,282","$6,447,167","$1,033,688","$436,980","$7,681,869","$7,099,064","$4,375,279","$4,960,594","$19,368,697","$1,901,852","$27,605","$7,529,773","$21,755","$1,063,625","$29,267,028","$814,778",7.75%,7.90%,16.60%
2006,TN,Full Benefit,"213,963","191,963","113,823","78,140",3.61%,89.50%,99.30%,10.80%,41.90%,37.70%,9.62%,52.70%,47.30%,58.90%,41.10%,75.60%,22.40%,0.68%,0.71%,0.09%,0.50%,46.80%,51.70%,1.51%,75.50%,1.45%,2.01%,0.23%,20.80%,24.50%,67.20%,0.01%,1.16%,0.04%,7.07%,7.91%,1.22%,9.65%,18.00%,25.30%,6.65%,5.24%,9.97%,14.00%,22.10%,24.40%,32.80%,4.89%,1.36%,31.90%,57.60%,33.40%,6.10%,31.70%,6.58%,2.84%,0.99%,0.27%,1.14%,2.33%,5.43%,26.80%,26.80%,1.59%,18.70%,7.92%,1.95%,1.60%,5.65%,10.50%,14.60%,0.17%,0.94%,0.41%,3.00%,4.13%,0.06%,5.11%,0.76%,0.13%,1.80%,0.79%,0.32%,0.60%,0.62%,3.73%,5.03%,8.27%,0.03%,0.24%,0.20%,1.02%,1.39%,1.16%,0.05%,*,2.47%,0.80%,0.83%,3.49%,3.43%,8.15%,7.49%,11.10%,1.79%,1.47%,1.23%,0.12%,0.14%,"754,533","113,050","783,159,773","26,184",23.20%,"260,802","1,358.60",14.30%,3.15%,9.93%,"55,996","6,504","3,008","27,656","21,886","5,897","131,446","3,665","17,668","3,701",266,"16,329","88,238","178,738","112,752","140,841","152,177","81,061","90,599","196,522","35,988","$3,116,448,657","$753,517,775","$62,725,082","$70,130,189","$247,419,830","$132,054,941","$67,507,845","$147,920,982","$76,070,825","$5,614,396","$2,703,496","$2,005,665","$11,461,717","$44,183,844","$175,406,332","$86,041,079","$52,125,120.00 ","$44,482,662","$97,595,117","$65,991,504","$735,717,665","$118,251,711","$117,522,355","6,054","115,228","9,906","25,549",858,"29,247","8,790","2,743","27,466","19,313","26,026","13,175","21,118",81,121,"27,463",369,"27,889","24,122","213,374","$1,614,332,442","$291,840,124","$1,322,492,318","$29,641,998","$11,009,040","$176,526,267","$822,699,847","$242,968,877","$35,567,144","$11,723,389","$14,464,581","$9,942,950","$20,942,915","$26,989,870","$418,796","$95,213","$9,915,706","$197,420","$24,214,937","$177,013,492","$135,484,702",0.04%,0.40%,4.12%
2006,TN,Partial Benefit,"65,705","65,692","42,245","23,447",99.80%,87.80%,97.60%,2.31%,23.70%,65.30%,8.73%,26.00%,74.00%,64.30%,35.70%,80.70%,18.00%,0.34%,0.58%,0.09%,0.33%,73.80%,25.70%,0.59%,0.12%,*,91.30%,*,8.58%,68.60%,23.10%,*,0.04%,*,8.26%,5.98%,1.16%,2.86%,7.26%,18.70%,4.71%,5.30%,12.60%,10.40%,17.20%,19.30%,29.30%,5.35%,0.69%,32.80%,52.60%,31.50%,4.73%,27.20%,3.69%,2.92%,1.05%,0.28%,1.18%,3.54%,6.03%,14.10%,13.90%,0.34%,11.00%,3.34%,0.83%,0.70%,2.03%,3.37%,9.90%,0.02%,0.14%,0.26%,0.99%,0.32%,*,1.98%,0.37%,0.06%,1.68%,0.31%,0.10%,0.21%,0.19%,1.84%,2.15%,5.97%,0.02%,0.13%,0.11%,0.46%,0.63%,0.52%,0.02%,*,1.18%,0.32%,0.79%,2.56%,1.78%,5.17%,3.56%,9.09%,0.80%,0.64%,0.56%,0.05%,0.04%,"126,287","23,928","179,510,731","4,575",19.10%,"51,076",777.50,0.44%,1.24%,1.26%,"14,086",814,888,"2,259","7,251",933,"36,955",596,"5,337","1,073",29,"5,799","31,622","52,454","33,254","41,258","47,012","24,663","22,150","58,281","14,924","$743,953,392","$178,782,637","$7,373,097","$17,159,515","$16,192,899","$43,417,135","$7,888,577","$40,565,832","$12,450,135","$1,604,326","$742,550","$173,149","$4,119,361","$13,708,322","$40,104,821","$25,659,304","$15,345,282.00 ","$12,995,587","$26,683,058","$9,775,996","$162,968,574","$54,779,383","$51,463,939",34,"10,353",690,913,*,165,101,*,"2,097",783,"2,226",752,"1,927",17,23,"2,794",29,754,"1,297","22,800","$8,070,253","$202,686","$7,867,567","$728,094","$252,769",*,"$1,257,453","$1,487,344",*,"$256,323","$235,113","$243,096","$1,102,828","$884,261","$40,149","$14,780","$690,639","$8,342","$301,047","$558,748","$1,923,560",0.04%,0.27%,0.21%
2006,TN,Medicare Only,"716,089","584,531","320,890","263,641",.,81.60%,44.80%,0.55%,10.10%,78.70%,10.70%,10.60%,89.40%,54.30%,45.70%,90.80%,7.99%,0.33%,0.40%,0.04%,0.42%,89.20%,10.40%,0.34%,.,.,.,.,.,.,.,.,.,.,.,6.11%,0.92%,3.92%,8.15%,16.90%,3.04%,6.88%,21.90%,8.32%,10.20%,14.00%,22.00%,8.03%,0.84%,36.60%,51.60%,28.70%,5.48%,24.20%,3.80%,4.44%,1.23%,0.35%,1.07%,6.38%,9.80%,8.83%,8.09%,0.18%,5.12%,1.02%,0.18%,0.20%,0.38%,1.71%,3.80%,<0.01%,0.04%,0.27%,0.53%,0.07%,0.01%,1.62%,0.30%,0.03%,2.13%,0.24%,0.09%,0.18%,0.22%,0.68%,0.63%,4.34%,0.01%,0.03%,0.05%,0.11%,0.18%,0.13%,0.01%,*,0.38%,0.07%,1.13%,1.73%,0.83%,2.50%,3.00%,7.06%,0.21%,0.15%,0.17%,<0.01%,0.01%,"837,147","162,732","1,320,334,413","27,247",16.70%,"266,260",455.50,0.14%,0.54%,0.07%,"112,216","3,917","8,600","25,319","46,152","11,030","334,563","2,785","17,421","15,032",38,"77,106","348,601","523,013","351,342","406,259","468,356","164,602","197,289","294,121","127,463","$4,743,352,401","$1,320,334,413","$35,934,011","$150,128,059","$228,083,610","$236,373,616","$89,692,400","$297,263,997","$50,128,614","$4,079,436","$12,630,001","$357,500","$52,059,112","$150,484,652","$317,377,794","$255,841,252","$143,519,235.00 ","$117,713,215","$121,073,440","$69,936,591","$336,797,118","$381,833,511","$371,711,013",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2006,TN,Medicaid Only (Disability),"166,590","2,385","1,227","1,158",1.43%,.,.,56.30%,43.10%,.,.,99.40%,.,49.30%,50.70%,52.00%,27.70%,0.97%,0.54%,0.14%,0.01%,.,.,.,91.90%,0.95%,1.66%,0.12%,5.41%,*,92.70%,1.07%,*,1.22%,4.37%,1.59%,*,*,1.30%,5.74%,5.45%,0.55%,0.75%,2.10%,4.70%,3.98%,8.47%,0.80%,*,3.94%,9.81%,7.04%,*,4.74%,0.75%,1.06%,*,*,*,*,*,12.20%,16.40%,8.05%,10.20%,10.10%,2.35%,2.01%,6.16%,8.01%,7.51%,1.26%,1.84%,*,3.14%,3.56%,2.68%,1.80%,*,*,1.47%,0.59%,0.84%,*,*,4.91%,7.17%,2.68%,*,*,*,0.71%,1.26%,1.05%,*,*,2.56%,1.17%,*,1.64%,2.18%,2.85%,0.84%,1.09%,1.55%,1.38%,1.05%,*,0.46%,"274,608","42,688","281,427,608","19,338",45.30%,"47,310","19,836.50",2.11%,1.16%,16.00%,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,$0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,768","135,916","23,936","53,177",427,"2,433","8,647","1,499","68,437","117,596","109,339","40,066","124,527",44,442,"31,790","18,099","32,801","64,042","164,640","$1,206,382,185","$165,260,543","$1,401,570,586","$281,427,608","$31,088,887","$77,028,436","$70,462,641","$177,517,724","$10,094,177","$89,738,262","$171,399,423","$109,219,083","$65,781,763","$295,020,563","$174,376","$183,924","$22,988,097","$9,212,693","$22,535,467","$132,958,005","$135,080,474",0.03%,1.11%,5.23%
